"price","mileage","tax","mpg","age","model","transmission","fuelType","manufacturer","model_collapsed","engineSize_int"
18490,5034,150,52.3,2,"A Class","Semi-Auto","Petrol","Mercedes","A Class","[1.5,1.8)"
24890,7859,145,40.4,2,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.8,2.1)"
18990,33599,160,52.3,4,"E Class","Automatic","Diesel","Mercedes","E Class","[2.2,5.5]"
14150,60597,20,64.2,5,"C Class","Semi-Auto","Diesel","Mercedes","C Class","2.1"
31495,3500,145,48.7,1,"C Class","Automatic","Diesel","Mercedes","C Class","[1.8,2.1)"
28490,49953,145,56.5,3,"GLC Class","Semi-Auto","Diesel","Mercedes","GLC Class","2.1"
22395,26853,20,67.3,3,"C Class","Semi-Auto","Diesel","Mercedes","C Class","2.1"
19495,17257,145,50.4,3,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.8,2.1)"
17690,32019,125,60.1,5,"C Class","Automatic","Diesel","Mercedes","C Class","2.1"
19890,20969,145,56.5,3,"GLA Class","Semi-Auto","Diesel","Mercedes","GLA Class","2.1"
27990,5824,145,54.3,1,"C Class","Automatic","Diesel","Mercedes","C Class","[1.5,1.8)"
28990,4824,145,64.2,1,"C Class","Automatic","Diesel","Mercedes","C Class","[1.8,2.1)"
46200,4814,145,33.7,0,"E Class","Semi-Auto","Petrol","Mercedes","E Class","[1.8,2.1)"
19790,22145,200,43.5,4,"GLA Class","Semi-Auto","Petrol","Mercedes","GLA Class","[1.8,2.1)"
35068,11226,145,45.6,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
32375,12225,145,42.2,1,"GLC Class","Semi-Auto","Diesel","Mercedes","GLC Class","2.1"
31796,14130,150,48.7,2,"CLS Class","Semi-Auto","Diesel","Mercedes","CLS Class","[2.2,5.5]"
38521,50,145,61.4,1,"C Class","Automatic","Diesel","Mercedes","C Class","[1.8,2.1)"
17272,32000,20,74.3,3,"A Class","Automatic","Diesel","Mercedes","A Class","[1.5,1.8)"
18792,14864,145,67.3,3,"GLA Class","Manual","Diesel","Mercedes","GLA Class","2.1"
46076,9460,145,27.4,1,"GLC Class","Automatic","Petrol","Mercedes","GLC Class","[2.2,5.5]"
32495,7499,145,44.1,1,"C Class","Automatic","Petrol","Mercedes","C Class","[1.5,1.8)"
23495,2000,145,45.6,0,"B Class","Manual","Petrol","Mercedes","B Class","[0.0,1.5)"
25750,5498,150,40.9,1,"CL Class","Semi-Auto","Petrol","Mercedes","CL Class","[1.8,2.1)"
29995,9,145,42.8,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.8,2.1)"
25495,7499,145,67.3,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
24795,12166,150,53.3,1,"A Class","Semi-Auto","Petrol","Mercedes","A Class","[0.0,1.5)"
22995,30012,20,67.3,4,"C Class","Semi-Auto","Diesel","Mercedes","C Class","2.1"
21795,7326,150,44.8,1,"GLA Class","Semi-Auto","Petrol","Mercedes","GLA Class","[1.5,1.8)"
24000,4772,145,28.5,1,"A Class","Semi-Auto","Petrol","Mercedes","A Class","[1.8,2.1)"
25495,12382,150,47.1,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
18195,11877,145,68.9,1,"B Class","Semi-Auto","Diesel","Mercedes","B Class","2.1"
24003,6584,145,36.2,1,"GLA Class","Semi-Auto","Petrol","Mercedes","GLA Class","[1.5,1.8)"
21480,13871,145,45.6,1,"B Class","Semi-Auto","Petrol","Mercedes","B Class","[0.0,1.5)"
15349,42759,20,67.3,5,"GLA Class","Semi-Auto","Diesel","Mercedes","GLA Class","2.1"
17490,19556,125,61.4,5,"E Class","Semi-Auto","Diesel","Mercedes","E Class","2.1"
26750,4481,145,62.8,1,"A Class","Semi-Auto","Diesel","Mercedes","A Class","[1.5,1.8)"
13980,24610,145,65.7,3,"B Class","Manual","Diesel","Mercedes","B Class","2.1"
28450,22608,145,56.5,3,"GLC Class","Automatic","Diesel","Mercedes","GLC Class","2.1"
39500,1250,145,44.8,1,"V Class","Automatic","Diesel","Mercedes","V Class","[2.2,5.5]"
29889,4721,145,55.4,1,"C Class","Automatic","Diesel","Mercedes","C Class","[1.8,2.1)"
27980,16617,145,56.5,3,"GLC Class","Semi-Auto","Diesel","Mercedes","GLC Class","2.1"
11480,47552,0,80.7,5,"A Class","Manual","Diesel","Mercedes","A Class","[1.5,1.8)"
19500,23682,20,72.4,3,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
30890,4300,200,47.9,3,"GLE Class","Semi-Auto","Diesel","Mercedes","GLE Class","2.1"
50995,9393,145,31.4,1,"SL CLASS","Automatic","Petrol","Mercedes","SL CLASS","[2.2,5.5]"
39995,3999,145,32.1,0,"GLC Class","Semi-Auto","Petrol","Mercedes","GLC Class","[1.8,2.1)"
27995,6206,145,56.5,1,"C Class","Automatic","Diesel","Mercedes","C Class","[1.8,2.1)"
17979,31574,30,64.2,4,"C Class","Semi-Auto","Diesel","Mercedes","C Class","2.1"
35000,1250,145,42.2,1,"C Class","Automatic","Petrol","Mercedes","C Class","[1.8,2.1)"
19950,14300,145,45.6,1,"B Class","Semi-Auto","Petrol","Mercedes","B Class","[0.0,1.5)"
49995,8996,145,31.4,1,"SL CLASS","Automatic","Petrol","Mercedes","SL CLASS","[2.2,5.5]"
39995,5000,145,32.9,1,"E Class","Semi-Auto","Petrol","Mercedes","E Class","[1.8,2.1)"
15895,44874,145,55.4,5,"GLA Class","Semi-Auto","Diesel","Mercedes","GLA Class","2.1"
29995,2343,145,61.4,1,"C Class","Automatic","Diesel","Mercedes","C Class","[1.8,2.1)"
22495,101,145,44.8,0,"GLA Class","Semi-Auto","Petrol","Mercedes","GLA Class","[1.5,1.8)"
22990,32000,30,61.4,4,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
42489,21200,145,37.2,3,"GLS Class","Automatic","Diesel","Mercedes","Other","[2.2,5.5]"
33995,4788,145,42.8,1,"C Class","Automatic","Petrol","Mercedes","C Class","[1.8,2.1)"
18495,34940,30,64.2,3,"GLA Class","Semi-Auto","Diesel","Mercedes","GLA Class","2.1"
39895,101,145,33.7,0,"E Class","Semi-Auto","Petrol","Mercedes","E Class","[1.8,2.1)"
55995,1933,145,40.4,1,"S Class","Automatic","Diesel","Mercedes","S Class","[2.2,5.5]"
37500,12653,145,52.3,3,"S Class","Automatic","Diesel","Mercedes","S Class","[2.2,5.5]"
34950,5700,145,44.8,1,"GLC Class","Automatic","Diesel","Mercedes","GLC Class","[1.8,2.1)"
38949,11588,145,45.6,1,"V Class","Automatic","Diesel","Mercedes","V Class","[2.2,5.5]"
31950,2323,145,46.3,1,"C Class","Automatic","Diesel","Mercedes","C Class","[1.8,2.1)"
20889,8493,145,44.1,2,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
25449,12428,145,72.4,1,"E Class","Automatic","Diesel","Mercedes","E Class","[1.8,2.1)"
22950,3212,145,62.8,1,"A Class","Automatic","Diesel","Mercedes","A Class","[1.5,1.8)"
40950,7160,145,40.4,1,"GLC Class","Automatic","Diesel","Mercedes","GLC Class","[1.8,2.1)"
16450,27888,30,55.4,3,"A Class","Semi-Auto","Petrol","Mercedes","A Class","[1.5,1.8)"
35950,15263,145,45.6,1,"CLS Class","Automatic","Diesel","Mercedes","CLS Class","[1.8,2.1)"
18599,15197,145,68.9,3,"A Class","Semi-Auto","Diesel","Mercedes","A Class","2.1"
14199,41560,125,57.7,6,"E Class","Semi-Auto","Diesel","Mercedes","E Class","2.1"
18449,22367,125,55.4,5,"GLA Class","Semi-Auto","Diesel","Mercedes","GLA Class","2.1"
22399,33087,30,65.7,4,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
24589,1000,145,55.4,1,"B Class","Semi-Auto","Diesel","Mercedes","B Class","[1.8,2.1)"
26099,4277,145,55.4,1,"B Class","Semi-Auto","Diesel","Mercedes","B Class","[1.8,2.1)"
24999,1000,145,64.2,1,"GLA Class","Semi-Auto","Diesel","Mercedes","GLA Class","2.1"
31599,5800,145,46.3,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
15249,30761,145,68.9,3,"A Class","Manual","Diesel","Mercedes","A Class","[1.5,1.8)"
19799,14272,145,46.3,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
30049,2011,145,44.1,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.8,2.1)"
33499,8493,145,57.7,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
19849,10812,30,64.2,4,"GLA Class","Semi-Auto","Diesel","Mercedes","GLA Class","2.1"
17999,15998,145,64.2,2,"C Class","Semi-Auto","Diesel","Mercedes","C Class","2.1"
29649,7950,145,47.1,1,"SL CLASS","Semi-Auto","Petrol","Mercedes","SL CLASS","[1.8,2.1)"
16999,32119,30,64.2,5,"C Class","Semi-Auto","Diesel","Mercedes","C Class","2.1"
24039,1066,145,47.1,1,"C Class","Manual","Petrol","Mercedes","C Class","[1.5,1.8)"
12499,46274,20,70.6,6,"A Class","Manual","Diesel","Mercedes","A Class","[1.5,1.8)"
17699,6580,145,51.4,2,"A Class","Manual","Petrol","Mercedes","A Class","[1.5,1.8)"
16099,30703,20,68.9,4,"A Class","Semi-Auto","Diesel","Mercedes","A Class","2.1"
24749,14207,145,72.4,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
24749,14186,145,72.4,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
27999,2475,145,54.3,1,"B Class","Semi-Auto","Diesel","Mercedes","B Class","[1.8,2.1)"
25149,10807,145,72.4,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
25699,15067,145,61.4,1,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.8,2.1)"
44499,10000,145,34,1,"GLC Class","Semi-Auto","Petrol","Mercedes","GLC Class","[2.2,5.5]"
14999,35600,145,50.4,3,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.8,2.1)"
22199,12117,150,67.3,1,"GLA Class","Semi-Auto","Diesel","Mercedes","GLA Class","2.1"
23099,13723,145,67.3,1,"GLA Class","Semi-Auto","Diesel","Mercedes","GLA Class","2.1"
20899,28878,145,72.4,3,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
38899,2247,145,48.7,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[2.2,5.5]"
27699,33475,173.387246043013,36.2,3,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[2.2,5.5]"
44999,6465,145,47.9,1,"CLS Class","Semi-Auto","Diesel","Mercedes","CLS Class","[2.2,5.5]"
44599,6056,145,47.9,1,"CLS Class","Semi-Auto","Diesel","Mercedes","CLS Class","[2.2,5.5]"
26049,14042,150,51.4,1,"CL Class","Semi-Auto","Diesel","Mercedes","CL Class","[2.2,5.5]"
24399,15028,145,46.3,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
24799,14027,145,72.4,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
20249,14426,145,46.3,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
20000,26941,145,57.7,3,"CLS Class","Semi-Auto","Diesel","Mercedes","CLS Class","2.1"
30879,7686,145,65.7,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
13449,40908,145,70.6,2,"B Class","Semi-Auto","Diesel","Mercedes","B Class","[1.5,1.8)"
28150,10936,145,57.7,1,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.8,2.1)"
19849,12187,145,28.5,1,"A Class","Manual","Petrol","Mercedes","A Class","[0.0,1.5)"
47789,2000,150,36.7,1,"SL CLASS","Semi-Auto","Petrol","Mercedes","SL CLASS","[2.2,5.5]"
25500,7000,145,64.2,1,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.8,2.1)"
23149,13136,145,67.3,1,"GLA Class","Semi-Auto","Diesel","Mercedes","GLA Class","2.1"
25699,7521,145,45.6,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
20799,15368,145,56.5,3,"GLA Class","Semi-Auto","Diesel","Mercedes","GLA Class","2.1"
26799,4793,145,58.9,1,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.5,1.8)"
20449,13810,145,61.4,1,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.8,2.1)"
35199,2086,145,44.1,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
18449,23077,30,64.2,4,"C Class","Semi-Auto","Diesel","Mercedes","C Class","2.1"
19399,12471,145,64.2,2,"GLA Class","Manual","Diesel","Mercedes","GLA Class","2.1"
41999,11763,145,47.9,1,"CLS Class","Semi-Auto","Diesel","Mercedes","CLS Class","[2.2,5.5]"
18749,7100,145,52.3,3,"A Class","Semi-Auto","Petrol","Mercedes","A Class","[1.5,1.8)"
14999,20454,145,72.4,3,"A Class","Manual","Diesel","Mercedes","A Class","[1.5,1.8)"
46899,1171,145,47.1,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[2.2,5.5]"
22199,13637,145,45.6,1,"B Class","Semi-Auto","Petrol","Mercedes","B Class","[0.0,1.5)"
60799,1563,145,26.4,2,"GLC Class","Semi-Auto","Petrol","Mercedes","GLC Class","[2.2,5.5]"
55599,1594,145,32.8,1,"GLE Class","Semi-Auto","Diesel","Mercedes","GLE Class","[2.2,5.5]"
42399,2293,145,32.9,1,"E Class","Semi-Auto","Petrol","Mercedes","E Class","[1.8,2.1)"
59899,89,145,30.1,2,"E Class","Semi-Auto","Petrol","Mercedes","E Class","[2.2,5.5]"
25099,4215,145,28.5,1,"A Class","Semi-Auto","Petrol","Mercedes","A Class","[1.8,2.1)"
32199,2985,145,44.1,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
31249,9379,145,70.6,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
30699,6704,145,56.5,2,"GLC Class","Semi-Auto","Diesel","Mercedes","GLC Class","2.1"
23299,15375,145,67.3,1,"GLA Class","Semi-Auto","Diesel","Mercedes","GLA Class","2.1"
39790,5218,145,40.9,1,"GLC Class","Semi-Auto","Diesel","Mercedes","GLC Class","[1.8,2.1)"
36199,9800,145,30.4,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[2.2,5.5]"
38399,5493,145,48.7,1,"E Class","Automatic","Diesel","Mercedes","E Class","[2.2,5.5]"
29900,14605,150,58.9,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
36490,7011,145,40.9,1,"GLC Class","Semi-Auto","Diesel","Mercedes","GLC Class","[1.8,2.1)"
24790,16151,145,58.9,2,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
15991,35000,125,60.1,5,"C Class","Semi-Auto","Diesel","Mercedes","C Class","2.1"
31199,11673,145,56.5,2,"GLC Class","Semi-Auto","Diesel","Mercedes","GLC Class","2.1"
16799,21000,145,55.4,6,"GLA Class","Semi-Auto","Diesel","Mercedes","GLA Class","2.1"
22299,19725,145,65.7,3,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
22999,13452,145,67.3,1,"GLA Class","Semi-Auto","Diesel","Mercedes","GLA Class","2.1"
25999,7317,145,46.3,2,"C Class","Automatic","Petrol","Mercedes","C Class","[1.5,1.8)"
49699,3151,145,36.7,1,"GLE Class","Semi-Auto","Diesel","Mercedes","GLE Class","[2.2,5.5]"
28699,13217,145,58.9,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
25389,2000,145,45.6,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
41099,8370,145,29.4,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[2.2,5.5]"
17500,41758,0,67.1718772798401,4,"C Class","Semi-Auto","Hybrid","Mercedes","C Class","[1.8,2.1)"
21099,4535,145,46.3,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
26000,4000,145,53.3,0,"A Class","Semi-Auto","Petrol","Mercedes","A Class","[0.0,1.5)"
37000,5529,145,40.9,1,"GLC Class","Semi-Auto","Diesel","Mercedes","GLC Class","[1.8,2.1)"
24749,14242,145,72.4,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
40000,4000,145,40.9,1,"GLC Class","Semi-Auto","Diesel","Mercedes","GLC Class","[1.8,2.1)"
24729,1000,145,67.3,0,"A Class","Semi-Auto","Diesel","Mercedes","A Class","[1.5,1.8)"
15999,41650,145,65.7,2,"C Class","Semi-Auto","Diesel","Mercedes","C Class","2.1"
29000,4650,145,44.1,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.8,2.1)"
20000,7575,145,65.7,2,"A Class","Semi-Auto","Diesel","Mercedes","A Class","[1.5,1.8)"
19350,35707,30,61.4,3,"C Class","Semi-Auto","Diesel","Mercedes","C Class","2.1"
28000,14665,150,65.7,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
15899,34995,20,68.9,4,"A Class","Semi-Auto","Diesel","Mercedes","A Class","2.1"
19599,12067,145,68.9,1,"A Class","Semi-Auto","Diesel","Mercedes","A Class","[1.5,1.8)"
35899,5393,145,42.8,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
25199,9900,145,72.4,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
47899,4977,145,47.9,1,"CLS Class","Semi-Auto","Diesel","Mercedes","CLS Class","[2.2,5.5]"
29899,8601,145,57.7,1,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.8,2.1)"
29449,18277,170.618121163478,38.2,3,"GLA Class","Semi-Auto","Petrol","Mercedes","GLA Class","[1.8,2.1)"
32899,4378,145,55.4,1,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.8,2.1)"
29549,5133,145,58.9,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
46995,4302,145,36.7,1,"GLE Class","Automatic","Diesel","Mercedes","GLE Class","[1.8,2.1)"
57995,5862,145,29.5,1,"GLE Class","Automatic","Petrol","Mercedes","GLE Class","[2.2,5.5]"
46624,10064,145,34,1,"GLC Class","Automatic","Petrol","Mercedes","GLC Class","[2.2,5.5]"
24724,10545,145,47.1,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
44995,794,145,57.7,0,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
23991,27500,200,42.8,4,"C Class","Automatic","Petrol","Mercedes","C Class","[1.8,2.1)"
25300,4200,150,53.3,1,"A Class","Semi-Auto","Petrol","Mercedes","A Class","[0.0,1.5)"
31000,16313,150,44.8,1,"GLC Class","Semi-Auto","Diesel","Mercedes","GLC Class","[1.8,2.1)"
20700,18346,150,61.4,3,"C Class","Semi-Auto","Diesel","Mercedes","C Class","2.1"
31500,7399,145,44.8,1,"GLC Class","Semi-Auto","Diesel","Mercedes","GLC Class","[1.8,2.1)"
56000,8795,145,32.5,1,"GLE Class","Semi-Auto","Diesel","Mercedes","GLE Class","[2.2,5.5]"
23000,30000,165,51.4,3,"CLS Class","Semi-Auto","Diesel","Mercedes","CLS Class","[2.2,5.5]"
21750,6586,150,44.8,1,"GLA Class","Semi-Auto","Petrol","Mercedes","GLA Class","[1.5,1.8)"
48000,5000,145,36.7,0,"GLE Class","Semi-Auto","Diesel","Mercedes","GLE Class","[1.8,2.1)"
52799,3925,145,32.8,1,"GLE Class","Automatic","Diesel","Mercedes","GLE Class","[2.2,5.5]"
28400,16884,145,57.7,1,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.8,2.1)"
28359,6040,145,44.1,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.8,2.1)"
46500,2000,145,36.7,1,"V Class","Automatic","Diesel","Mercedes","V Class","[1.8,2.1)"
19799,14401,145,46.3,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
23399,1198,145,47.1,1,"A Class","Manual","Petrol","Mercedes","A Class","[0.0,1.5)"
33599,2983,145,57.7,1,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.8,2.1)"
25399,6612,145,45.6,1,"C Class","Automatic","Petrol","Mercedes","C Class","[1.5,1.8)"
24789,428,145,44.1,1,"C Class","Automatic","Petrol","Mercedes","C Class","[1.5,1.8)"
17699,23869,145,68.9,2,"CL Class","Semi-Auto","Diesel","Mercedes","CL Class","2.1"
28749,6449,145,54.3,2,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.8,2.1)"
27199,754,145,46.3,1,"C Class","Automatic","Petrol","Mercedes","C Class","[1.5,1.8)"
23399,3816,145,44.1,1,"C Class","Automatic","Petrol","Mercedes","C Class","[1.5,1.8)"
23969,1000,145,62.8,1,"A Class","Automatic","Diesel","Mercedes","A Class","[1.5,1.8)"
27799,3251,145,61.4,1,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.8,2.1)"
26099,3310,145,72.4,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
35599,14954,145,48.7,1,"E Class","Automatic","Diesel","Mercedes","E Class","[2.2,5.5]"
22299,15550,200,42.8,4,"A Class","Semi-Auto","Petrol","Mercedes","A Class","[1.8,2.1)"
17299,66500,125,60.1,4,"C Class","Semi-Auto","Diesel","Mercedes","C Class","2.1"
25349,9728,145,46.3,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
28199,9252,145,54.3,2,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.8,2.1)"
40349,12712,145,39.2,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[2.2,5.5]"
23049,10598,145,67.3,1,"GLA Class","Semi-Auto","Diesel","Mercedes","GLA Class","2.1"
31299,4631,145,61.4,1,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.8,2.1)"
23979,2982,145,55.4,1,"B Class","Semi-Auto","Diesel","Mercedes","B Class","[1.8,2.1)"
34799,3435,145,44.1,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
22339,2560,145,65.7,1,"A Class","Semi-Auto","Diesel","Mercedes","A Class","[1.5,1.8)"
30499,5494,145,47.1,1,"SL CLASS","Semi-Auto","Petrol","Mercedes","SL CLASS","[1.8,2.1)"
38509,3000,145,40.9,1,"GLC Class","Semi-Auto","Diesel","Mercedes","GLC Class","[1.8,2.1)"
14649,14980,145,72.4,3,"A Class","Manual","Diesel","Mercedes","A Class","[1.5,1.8)"
13049,26523,125,51.4,4,"A Class","Manual","Petrol","Mercedes","A Class","[1.5,1.8)"
26799,3532,145,38.2,1,"CL Class","Semi-Auto","Petrol","Mercedes","CL Class","[1.8,2.1)"
27499,1211,145,58.9,1,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.5,1.8)"
25399,16122,145,38.2,1,"CL Class","Semi-Auto","Petrol","Mercedes","CL Class","[1.8,2.1)"
14549,38085,20,65.7,3,"C Class","Semi-Auto","Diesel","Mercedes","C Class","2.1"
41239,1000,145,31.7,0,"GLC Class","Semi-Auto","Petrol","Mercedes","GLC Class","[1.8,2.1)"
49499,1000,145,29.1,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[2.2,5.5]"
26899,807,145,55.4,1,"B Class","Semi-Auto","Diesel","Mercedes","B Class","[1.8,2.1)"
39599,2872,135,45.4547350186687,1,"E Class","Semi-Auto","Hybrid","Mercedes","E Class","[1.8,2.1)"
25499,9458,160,43.5,4,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.8,2.1)"
26399,7645,145,47.1,1,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[1.5,1.8)"
21899,2000,145,64.2,1,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.5,1.8)"
42999,7038,145,47.9,1,"CLS Class","Semi-Auto","Diesel","Mercedes","CLS Class","[2.2,5.5]"
23999,1019,145,55.4,1,"B Class","Semi-Auto","Diesel","Mercedes","B Class","[1.8,2.1)"
32849,11582,145,56.5,2,"GLC Class","Semi-Auto","Diesel","Mercedes","GLC Class","2.1"
32999,11000,145,40.9,2,"A Class","Semi-Auto","Petrol","Mercedes","A Class","[1.8,2.1)"
41399,8797,145,32.8,3,"C Class","Semi-Auto","Petrol","Mercedes","C Class","[2.2,5.5]"
26349,10893,145,51.4,1,"CL Class","Semi-Auto","Diesel","Mercedes","CL Class","[2.2,5.5]"
24649,15289,145,72.4,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
35659,1000,145,42.8,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
33899,5698,145,57.7,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
21899,10552,145,67.3,2,"GLA Class","Semi-Auto","Diesel","Mercedes","GLA Class","2.1"
18899,13120,20,62.8,5,"CL Class","Semi-Auto","Diesel","Mercedes","CL Class","2.1"
16299,27000,165,47.9,6,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[2.2,5.5]"
20599,13004,145,61.4,1,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.8,2.1)"
37899,5629,145,48.7,1,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[2.2,5.5]"
24499,9304,145,60.1,2,"C Class","Semi-Auto","Diesel","Mercedes","C Class","[1.5,1.8)"
19849,7149,145,68.9,1,"A Class","Semi-Auto","Diesel","Mercedes","A Class","[1.5,1.8)"
21749,12717,145,45.6,1,"B Class","Semi-Auto","Petrol","Mercedes","B Class","[0.0,1.5)"
22399,13284,145,65.7,3,"E Class","Semi-Auto","Diesel","Mercedes","E Class","[1.8,2.1)"
25749,7501,145,47.1,2,"SL CLASS","Semi-Auto","Petrol","Mercedes","SL CLASS","[1.8,2.1)"
22339,2392,145,65.7,1,"A Class","Semi-Auto","Diesel","Mercedes","A Class","[1.5,1.8)"
21500,3584,145,70.6,3,"SL CLASS","Semi-Auto","Diesel","Mercedes","SL CLASS","2.1"
24579,1000,145,47.1,0,"A Class","Manual","Petrol","Mercedes","A Class","[0.0,1.5)"
